collection_name	legacy_id	new_id
omics_processing_set	emsl:598509	nmdc:omprc-11-ar7xyy02
omics_processing_set	gold:Gp0213361	nmdc:omprc-13-5p855k78
data_object_set	emsl:output_570846	nmdc:dobj-13-p6nbwp18
data_object_set	nmdc:3808a13e98b0ee33fe31b87a75c1560f	nmdc:dobj-13-654kxg73
data_object_set	emsl:output_570845	nmdc:dobj-13-xw6d6f81
omics_processing_set	gold:Gp0213333	nmdc:omprc-13-z63kqq27
biosample_set	gold:Gb0139040	nmdc:bsm-13-2fc16720
omics_processing_set	emsl:598850	nmdc:omprc-11-e8g0x640
data_object_set	emsl:output_572521	nmdc:dobj-13-98gtzf41
omics_processing_set	gold:Gp0213372	nmdc:omprc-13-kesa4b49
biosample_set	gold:Gb0139015	nmdc:bsm-13-kbv59d50
nom_analysis_activity_set	nmdc:7bff17602b79498abfcd129c644c57cb	nmdc:wfnom-13-eg4htp32.1
omics_processing_set	gold:Gp0213331	nmdc:omprc-13-4kkhhh55
omics_processing_set	gold:Gp0213343	nmdc:omprc-13-fknt7r98
data_object_set	emsl:output_572507	nmdc:dobj-13-hgz67039
biosample_set	gold:Gb0153622	nmdc:bsm-13-6v96jy60
omics_processing_set	emsl:572508	nmdc:omprc-13-bf0fq203
data_object_set	nmdc:7568c6c5134d22ba2abbc223ce061282	nmdc:dobj-13-639hdv72
omics_processing_set	gold:Gp0138749	nmdc:omprc-13-mm5cpa19
biosample_set	gold:Gb0153649	nmdc:bsm-13-awxce842
nom_analysis_activity_set	nmdc:dbf500c5a122417f9e1315fb4dfcf142	nmdc:wfnom-13-cpfh4744.1
data_object_set	nmdc:596ea737570fefcd00dc54b936cb0245	nmdc:dobj-13-mnw6p887
omics_processing_set	gold:Gp0138735	nmdc:omprc-13-gn1d5194
nom_analysis_activity_set	nmdc:8c0b410a3a414b6d815ee67904bacc8a	nmdc:wfnom-13-yaj2wy05.1
omics_processing_set	emsl:572513	nmdc:omprc-13-dfrysc17
omics_processing_set	gold:Gp0213359	nmdc:omprc-13-25v68r54
nom_analysis_activity_set	nmdc:4018b9716e5446718beeb7f2bd61da6f	nmdc:wfnom-13-vwbcwp17.1
data_object_set	nmdc:b9d9a4620221c2d1549461d3037d938e	nmdc:dobj-13-e927cz77
omics_processing_set	gold:Gp0213335	nmdc:omprc-13-8qspe442
data_object_set	nmdc:4d89ee2050a4e15d152c1a5fc0ab0568	nmdc:dobj-13-yw3xee60
biosample_set	emsl:2f711992-5dd1-11ec-bf63-0242ac130002	nmdc:bsm-13-ncs25r94
biosample_set	emsl:2f711028-5dd1-11ec-bf63-0242ac130002	nmdc:bsm-13-d8z0bz72
data_object_set	nmdc:7cba431d3deb61180861102eb7cece5a	nmdc:dobj-13-cc4eas68
omics_processing_set	gold:Gp0213374	nmdc:omprc-13-hdv0d855
