collection_name	type	id
data_object_set	nmdc:DataObject	nmdc:9f01c13bcea834da2c37f174935c9f1e
data_object_set	nmdc:DataObject	nmdc:6925f067188452145dbbef7e94bf0b65
data_object_set	nmdc:DataObject	nmdc:19a72ae1120f929c620b56189a81a3d9
data_object_set	nmdc:DataObject	nmdc:5ad02b131a390b65a424b1cd6e2447dd
data_object_set	nmdc:DataObject	nmdc:283a48b6c9e677914acc9995ab4ccedc
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:bf1804579749f77ffa53fb5374466894
data_object_set	nmdc:DataObject	nmdc:24be75be3850137d6a7d43547f36f941
data_object_set	nmdc:DataObject	nmdc:38fb6bf2888ca9b8909bcfa567abaab4
data_object_set	nmdc:DataObject	nmdc:6658c27261dfe1ad1dc3d6c87441cd68
data_object_set	nmdc:DataObject	nmdc:4da7c3bf2fb29ba8e136265b59525ea4
data_object_set	nmdc:DataObject	nmdc:7ab75e53cb9f8f4859e18fad0c7fc30c
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:3a9420c939e9d1b6c662cfe16aa93c41
data_object_set	nmdc:DataObject	nmdc:7f2287c2564a46a7bf59f7c3a4373ec4
data_object_set	nmdc:DataObject	nmdc:149d662e1c5975a5a32a757bc1b08001
data_object_set	nmdc:DataObject	nmdc:ec78aa5f7e361f7a40956f5e2d6e81c7
data_object_set	nmdc:DataObject	nmdc:0e5bdd198c064009f501495de8bb4418
data_object_set	nmdc:DataObject	nmdc:4586ed365a05185c8238317e025b0c6b
metagenome_assembly_set	nmdc:MetagenomeAssembly	nmdc:9585a4f0c0e772b63998da73c5e26917
data_object_set	nmdc:DataObject	nmdc:73187ea143816c4ad5e17313448d7603
data_object_set	nmdc:DataObject	nmdc:f2250787d5898bf0a5799ec5a53b847c
