collection_name	legacy_id	new_id
omics_processing_set	emsl:738661	nmdc:omprc-11-38r98d70
omics_processing_set	emsl:738849	nmdc:omprc-11-hdn9rw67
omics_processing_set	emsl:738779	nmdc:omprc-11-cq27eh51
omics_processing_set	emsl:769653	nmdc:omprc-11-p0mg8c48
omics_processing_set	emsl:743588	nmdc:omprc-11-r6w5mt02
omics_processing_set	emsl:713154	nmdc:omprc-11-61087f43
omics_processing_set	emsl:747965	nmdc:omprc-11-wbdcew17
omics_processing_set	gold:Gp0321309	nmdc:omprc-11-6n8p2021
omics_processing_set	emsl:713592	nmdc:omprc-11-mdnexj86
omics_processing_set	emsl:738745	nmdc:omprc-11-ev6k6v68
omics_processing_set	emsl:738800	nmdc:omprc-11-m5j53d60
omics_processing_set	emsl:717369	nmdc:omprc-11-763e5c29
omics_processing_set	emsl:738721	nmdc:omprc-11-x3b7vp27
omics_processing_set	emsl:723649	nmdc:omprc-11-m0jp5d17
omics_processing_set	emsl:724056	nmdc:omprc-11-v0g8gg87
omics_processing_set	gold:Gp0321274	nmdc:omprc-11-y306mx58
omics_processing_set	emsl:769697	nmdc:omprc-11-8ngr3y52
omics_processing_set	emsl:738778	nmdc:omprc-11-6xc0h180
biosample_set	igsn:IEWFS0015	nmdc:bsm-11-mcp72s80
omics_processing_set	emsl:738795	nmdc:omprc-11-2j94jz34
omics_processing_set	emsl:723591	nmdc:omprc-11-chm0dc48
omics_processing_set	emsl:738679	nmdc:omprc-11-7s9e4e04
omics_processing_set	emsl:743598	nmdc:omprc-11-faq86e15
omics_processing_set	emsl:739482	nmdc:omprc-11-436vnt35
biosample_set	igsn:IEWFS0012	nmdc:bsm-11-z97z1r63
omics_processing_set	gold:Gp0324054	nmdc:omprc-11-3520xg18
omics_processing_set	emsl:739489	nmdc:omprc-11-q6qtvf50
omics_processing_set	emsl:743580	nmdc:omprc-11-vk6e2q41
omics_processing_set	gold:Gp0321303	nmdc:omprc-11-q8t6xq96
omics_processing_set	emsl:738822	nmdc:omprc-11-s9xtq276
omics_processing_set	emsl:771489	nmdc:omprc-11-55178k73
omics_processing_set	emsl:769663	nmdc:omprc-11-d5jvs298
omics_processing_set	emsl:738867	nmdc:omprc-11-q0ps1q22
omics_processing_set	emsl:738724	nmdc:omprc-11-rb4y5x71
omics_processing_set	emsl:715315	nmdc:omprc-11-hgmpwq06
omics_processing_set	gold:Gp0321263	nmdc:omprc-11-g64qzj45
omics_processing_set	emsl:723579	nmdc:omprc-11-m2mxrf35
omics_processing_set	gold:Gp0321289	nmdc:omprc-11-pg2efw41
omics_processing_set	emsl:738650	nmdc:omprc-11-fsewae97
omics_processing_set	emsl:705927	nmdc:omprc-11-tmre8t16
omics_processing_set	emsl:738738	nmdc:omprc-11-dd1v8383
omics_processing_set	emsl:749046	nmdc:omprc-11-mvh2ne14
omics_processing_set	emsl:748033	nmdc:omprc-11-jv019q80
omics_processing_set	emsl:738640	nmdc:omprc-11-0k9fs359
omics_processing_set	emsl:748010	nmdc:omprc-11-qjpyk527
omics_processing_set	emsl:724433	nmdc:omprc-11-j00knm96
biosample_set	igsn:IEWFS000E	nmdc:bsm-11-cnc9ww90
