collection_name	legacy_id	new_id
data_object_set	nmdc:a8e6abee2dd4f897ac13c9c2e1ae4527	nmdc:dobj-11-tah17x71
data_object_set	nmdc:69c2d61f1660c009caf739d192d490f2	nmdc:dobj-11-cc8a2126
data_object_set	nmdc:c31defa61ed5cf998ef155c18e2438e0	nmdc:dobj-11-7xwghr35
data_object_set	nmdc:93a97b8a925a529f42dc0237e4237daf	nmdc:dobj-11-hyapsr81
read_qc_analysis_activity_set	nmdc:43d1a95814b030bc53588692b7854b8a	nmdc:wfrqc-11-q511yx78.1
data_object_set	nmdc:e7dab2a0826bf537569c38e0843fcd6d	nmdc:dobj-11-k2d1k832
data_object_set	nmdc:ee08c35854cd9c991db747418ed85f62	nmdc:dobj-11-y4j1xt94
data_object_set	nmdc:69f8a923d2f7f96a9d1bef4b89e139fd	nmdc:dobj-11-dpv2et74
data_object_set	nmdc:09577b607f2fc1a2934c240531092a69	nmdc:dobj-11-w4t3sw83
data_object_set	nmdc:04df3ccd8c64387beea6b6c955c9b874	nmdc:dobj-11-pssk7c60
data_object_set	nmdc:fa553e38082734526e08ce73de417cce	nmdc:dobj-11-d2fpk412
data_object_set	nmdc:9f5d43c4a05e7f6019fb9417a0f1de7d	nmdc:dobj-11-c0vny293
data_object_set	nmdc:dfa16ea9191fa40eb07cd8b81c7fcb16	nmdc:dobj-11-ggt0xw91
data_object_set	nmdc:80031bf9b0441e70472e4b11b74245f0	nmdc:dobj-11-td9p9s77
data_object_set	nmdc:493d35a34cf9aefdc491e2cc47634dc2	nmdc:dobj-11-dc44sm75
data_object_set	nmdc:aea0d4138bccab68708d8b92c48e6f35	nmdc:dobj-11-t2sp7630
data_object_set	nmdc:bf40f5c64f1ad14aea338577c1f0519e	nmdc:dobj-11-v3bjp137
data_object_set	nmdc:0c92903508f7a272b242895091c0310f	nmdc:dobj-11-a3f2t422
data_object_set	nmdc:4323412c85263f7144ea49ecd38ca5c4	nmdc:dobj-11-f1nyjz55
