collection_name	id	_id	update
omics_processing_set	gold:Gp0452676	649b009773e824995934a1c0	{'id': 'nmdc:omprc-11-qgjbvc02', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452641	649b009773e824995934a1d9	{'id': 'nmdc:omprc-11-hsf73f63', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452639	649b009773e824995934a1c8	{'id': 'nmdc:omprc-11-vcdvd071', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452674	649b009773e824995934a1e9	{'id': 'nmdc:omprc-11-dvp76q69', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452668	649b009773e824995934a1d4	{'id': 'nmdc:omprc-11-0zyt6t77', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452726	649b009773e824995934a1a5	{'id': 'nmdc:omprc-11-axjsad21', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452747	649b009773e824995934a1d0	{'id': 'nmdc:omprc-11-2ewg1b07', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452552	649b009773e824995934a1cc	{'id': 'nmdc:omprc-11-zaan3g10', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452712	649b009773e824995934a1e7	{'id': 'nmdc:omprc-11-032jgz69', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0618755	649b009773e824995934a1b2	{'id': 'nmdc:omprc-11-nqm9em65', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452577	649b009773e824995934a1b7	{'id': 'nmdc:omprc-11-gtgpbg93', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452648	649b009773e824995934a1a1	{'id': 'nmdc:omprc-11-6ychkg78', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452655	649b009773e824995934a1ce	{'id': 'nmdc:omprc-11-896fgn62', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452661	649b009773e824995934a1e8	{'id': 'nmdc:omprc-11-bvq9b249', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452693	649b009773e824995934a1eb	{'id': 'nmdc:omprc-11-mv3mkw81', 'part_of': ['nmdc:sty-11-547rwq94']}
omics_processing_set	gold:Gp0452748	649b009773e824995934a1b8	{'id': 'nmdc:omprc-11-1tzsqa66', 'part_of': ['nmdc:sty-11-547rwq94']}
